Datetime,CO_GT,PT08_S1_CO,NMHC_GT,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos
2004-04-27 08:00:00,4.6,1461.0,633.0,23.8,1398.0,240.0,630.0,129.0,2050.0,1628.0,18.1,40.3,0.8294,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-27 13:00:00,3.0,1251.0,411.0,18.0,1238.0,150.0,773.0,107.0,1779.0,1109.0,28.2,20.4,0.7677,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-27 19:00:00,3.9,1388.0,457.0,21.6,1341.0,177.0,702.0,131.0,1955.0,1315.0,23.7,30.2,0.8718,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-27 20:00:00,3.6,1295.0,555.0,18.9,1266.0,181.0,716.0,137.0,1849.0,1359.0,21.5,34.5,0.8746,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-28 02:00:00,0.6,892.0,51.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,0.9331,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-28 03:00:00,0.6,895.0,47.0,2.7,632.0,41.0,1167.0,64.0,1347.0,684.0,14.2,56.9,0.9141,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2004-04-28 04:00:00,0.6,859.0,35.0,2.2,602.0,24.0,1209.0,40.0,1321.0,644.0,14.7,56.2,0.9341,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-28 05:00:00,0.5,856.0,33.0,2.5,619.0,29.0,1191.0,39.0,1345.0,677.0,16.3,52.8,0.9722,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-28 07:00:00,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-28 08:00:00,4.2,1486.0,588.0,22.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,16.1,54.8,0.996,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-28 09:00:00,4.6,1592.0,658.0,24.7,1423.0,322.0,577.0,146.0,2155.0,2108.0,19.3,46.4,1.0248,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2004-04-28 14:00:00,3.2,1416.0,511.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,0.9693,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2004-04-28 15:00:00,3.5,1387.0,559.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,0.8935,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2004-04-28 17:00:00,3.6,1496.0,509.0,19.8,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,1.0752,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-28 18:00:00,4.8,1676.0,790.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,1.1199,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-28 19:00:00,5.4,1724.0,816.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-28 20:00:00,5.3,1642.0,804.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,1.1226,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-29 01:00:00,1.0,1042.0,84.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,1.1269,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-29 02:00:00,0.6,926.0,60.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-29 03:00:00,0.4,898.0,76.0,2.3,608.0,34.0,1154.0,54.0,1386.0,743.0,15.6,61.2,1.0784,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2004-04-29 04:00:00,0.4,889.0,40.0,2.5,617.0,31.0,1168.0,44.0,1382.0,758.0,14.6,63.4,1.0446,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-29 05:00:00,0.8,959.0,64.0,4.4,734.0,76.0,1038.0,57.0,1470.0,861.0,13.3,67.0,1.0203,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-29 07:00:00,4.9,1674.0,635.0,29.8,1547.0,293.0,539.0,95.0,2405.0,1665.0,14.8,61.3,1.0237,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-29 08:00:00,7.2,1771.0,1129.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,1.0274,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-29 09:00:00,3.5,1408.0,475.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,1.0143,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2004-04-29 13:00:00,3.8,1398.0,516.0,22.3,1360.0,205.0,656.0,129.0,2037.0,1439.0,24.9,29.9,0.9325,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-29 15:00:00,4.4,1554.0,565.0,23.1,1379.0,266.0,614.0,138.0,2151.0,1693.0,21.7,44.0,1.1242,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2004-04-29 16:00:00,3.9,1495.0,483.0,21.2,1331.0,246.0,615.0,136.0,2069.0,1635.0,21.4,44.4,1.1176,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2004-04-29 17:00:00,4.9,1560.0,651.0,24.8,1424.0,247.0,579.0,143.0,2176.0,1688.0,20.8,45.3,1.1016,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-29 18:00:00,5.4,1664.0,657.0,28.6,1519.0,271.0,553.0,145.0,2312.0,1820.0,20.2,48.6,1.1354,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-29 19:00:00,6.5,1761.0,830.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,1.1924,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-29 20:00:00,4.3,1524.0,435.0,19.2,1275.0,245.0,608.0,122.0,2046.0,1740.0,18.6,57.6,1.2233,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-30 04:00:00,1.0,1017.0,59.0,4.0,711.0,46.0,1009.0,56.0,1554.0,906.0,15.4,78.5,1.3635,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-30 17:00:00,4.5,1487.0,454.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,1.3353,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-30 18:00:00,4.2,1480.0,460.0,21.0,1324.0,215.0,622.0,122.0,2162.0,1623.0,20.8,54.4,1.3194,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-30 19:00:00,5.7,1626.0,642.0,26.9,1476.0,281.0,555.0,135.0,2356.0,1786.0,19.8,58.6,1.3392,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-30 20:00:00,4.4,1449.0,501.0,19.5,1282.0,254.0,625.0,133.0,2100.0,1569.0,19.1,61.1,1.3345,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-05-03 08:00:00,4.7,1597.0,275.0,26.5,1466.0,320.0,518.0,109.0,2400.0,1687.0,16.9,66.1,1.2613,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-08 19:00:00,0.5,1175.0,275.0,17.0,1209.0,27.0,720.0,33.0,1829.0,1071.0,16.7,44.6,0.8393,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
2004-05-08 20:00:00,0.5,1215.0,275.0,15.4,1161.0,27.0,714.0,33.0,1802.0,1237.0,15.1,51.8,0.8816,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2004-05-10 07:00:00,0.5,1632.0,275.0,31.5,1587.0,27.0,523.0,33.0,2459.0,1678.0,14.7,62.3,1.0351,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
2004-05-10 08:00:00,0.5,1598.0,275.0,35.2,1668.0,27.0,490.0,33.0,2617.0,1749.0,16.0,57.3,1.0342,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-11 07:00:00,4.6,1469.0,275.0,27.5,1491.0,327.0,555.0,95.0,2301.0,1561.0,12.7,65.6,0.962,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387
2004-05-11 08:00:00,5.5,1553.0,275.0,31.0,1575.0,383.0,508.0,120.0,2423.0,1779.0,14.5,59.8,0.9795,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-11 18:00:00,4.6,1533.0,275.0,29.9,1549.0,226.0,573.0,140.0,2233.0,1571.0,24.4,31.6,0.9545,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387
2004-05-11 19:00:00,6.3,1650.0,275.0,34.3,1649.0,266.0,528.0,158.0,2345.0,1779.0,23.1,35.3,0.9845,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387
2004-05-12 08:00:00,5.9,1754.0,275.0,37.4,1716.0,333.0,452.0,110.0,2667.0,1895.0,17.0,56.8,1.0909,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-12 09:00:00,5.1,1558.0,275.0,26.6,1469.0,336.0,525.0,121.0,2281.0,1758.0,18.8,52.4,1.1285,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
2004-05-12 13:00:00,5.1,1676.0,275.0,29.3,1534.0,305.0,496.0,131.0,2413.0,1828.0,20.4,55.7,1.3205,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387
2004-05-18 08:00:00,6.5,1745.0,275.0,38.9,1748.0,346.0,484.0,139.0,2605.0,2054.0,18.8,39.7,0.8547,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-19 08:00:00,6.2,1716.0,275.0,36.7,1701.0,320.0,490.0,155.0,2545.0,2018.0,18.6,46.8,0.99,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-20 08:00:00,5.4,1763.0,275.0,32.9,1617.0,253.0,489.0,146.0,2503.0,1835.0,18.7,52.8,1.1279,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-21 08:00:00,4.8,1522.0,275.0,28.2,1509.0,303.0,543.0,126.0,2275.0,1828.0,18.2,46.2,0.9575,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-24 02:00:00,0.2,774.0,275.0,1.0,500.0,13.0,1536.0,21.0,1169.0,352.0,15.8,45.2,0.8052,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
2004-05-24 03:00:00,0.2,746.0,275.0,0.6,450.0,13.0,1807.0,21.0,1111.0,308.0,15.7,42.3,0.7464,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387
2004-05-24 04:00:00,0.2,753.0,275.0,0.5,437.0,14.0,1904.0,19.0,1110.0,301.0,16.3,41.0,0.7513,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387
2004-05-24 05:00:00,0.1,749.0,275.0,0.7,466.0,23.0,1803.0,29.0,1089.0,307.0,16.1,36.5,0.664,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
2004-05-26 09:00:00,4.0,1303.0,275.0,40.2,1776.0,173.0,946.0,138.0,1467.0,1608.0,20.4,35.7,0.844,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387
2004-05-27 08:00:00,1.3,1485.0,275.0,34.4,1650.0,115.0,632.0,112.0,2337.0,1789.0,19.0,41.6,0.9039,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387
2004-05-31 02:00:00,0.3,759.0,275.0,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387
2004-05-31 03:00:00,0.3,738.0,275.0,1.4,539.0,4.0,1421.0,8.0,1257.0,477.0,18.9,45.0,0.9703,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387
2004-06-01 19:00:00,4.8,1501.0,275.0,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-06-07 19:00:00,4.8,1243.0,275.0,28.9,1524.0,290.0,647.0,142.0,2281.0,1470.0,30.3,26.2,1.1161,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-06-08 08:00:00,5.8,1377.0,275.0,36.1,1688.0,376.0,525.0,125.0,2746.0,1708.0,21.6,51.7,1.313,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-08 09:00:00,5.0,1346.0,275.0,27.1,1481.0,441.0,602.0,174.0,2367.0,1681.0,23.9,44.4,1.3029,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2004-06-08 17:00:00,3.5,1220.0,275.0,21.4,1334.0,176.0,695.0,183.0,2066.0,1215.0,36.6,20.6,1.2445,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2004-06-09 08:00:00,6.4,1496.0,275.0,36.9,1705.0,357.0,507.0,151.0,2691.0,2147.0,23.4,46.1,1.3091,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-09 17:00:00,3.5,1287.0,275.0,21.6,1340.0,230.0,699.0,194.0,2008.0,1267.0,39.6,16.7,1.1867,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2004-06-09 18:00:00,4.9,1460.0,275.0,27.6,1493.0,277.0,586.0,222.0,2288.0,1649.0,37.3,23.4,1.4672,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2004-06-09 19:00:00,4.6,1357.0,275.0,25.6,1445.0,295.0,620.0,206.0,2195.0,1622.0,33.7,27.7,1.4213,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-06-10 08:00:00,4.8,1360.0,275.0,30.4,1561.0,290.0,545.0,139.0,2525.0,1626.0,23.7,49.0,1.4152,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-10 18:00:00,4.8,1372.0,275.0,25.9,1451.0,318.0,631.0,206.0,2183.0,1541.0,35.8,22.1,1.2792,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2004-06-10 19:00:00,5.1,1373.0,275.0,25.4,1440.0,363.0,635.0,211.0,2183.0,1510.0,33.1,25.9,1.2923,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-06-11 08:00:00,4.8,1355.0,275.0,28.9,1526.0,333.0,567.0,134.0,2397.0,1658.0,22.8,42.7,1.1667,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-14 02:00:00,0.3,716.0,275.0,0.7,461.0,9.0,1795.0,16.0,1235.0,350.0,19.5,46.3,1.0363,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
2004-06-14 03:00:00,0.3,708.0,275.0,0.5,437.0,9.0,1941.0,16.0,1227.0,334.0,19.0,49.0,1.063,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2004-06-14 04:00:00,0.3,724.0,275.0,0.5,448.0,12.0,1917.0,18.0,1256.0,346.0,19.1,50.7,1.109,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2004-06-16 08:00:00,5.0,1440.0,275.0,30.2,1556.0,310.0,517.0,142.0,2530.0,1561.0,22.9,52.4,1.4442,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-22 08:00:00,5.0,1332.0,275.0,30.2,1556.0,387.0,523.0,134.0,2394.0,1660.0,20.6,47.7,1.1448,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-28 08:00:00,5.6,1441.0,275.0,32.4,1606.0,348.0,503.0,159.0,2568.0,1786.0,25.5,43.1,1.3891,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-28 09:00:00,4.6,1363.0,275.0,24.2,1410.0,337.0,565.0,182.0,2199.0,1791.0,28.5,36.8,1.4128,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2004-06-29 08:00:00,5.7,1502.0,275.0,33.5,1631.0,350.0,459.0,140.0,2622.0,1858.0,27.1,43.1,1.5224,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2004-06-29 17:00:00,3.7,1317.0,275.0,21.5,1338.0,200.0,593.0,198.0,2132.0,1362.0,37.1,26.9,1.6635,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2004-06-29 18:00:00,3.7,1372.0,275.0,23.2,1382.0,202.0,568.0,181.0,2268.0,1441.0,36.9,27.8,1.7099,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2004-06-29 19:00:00,4.6,1443.0,275.0,25.6,1443.0,286.0,543.0,202.0,2332.0,1559.0,34.7,31.9,1.7325,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-06-30 17:00:00,4.2,1388.0,275.0,24.5,1418.0,287.0,568.0,226.0,2250.0,1913.0,38.8,24.2,1.6433,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2004-06-30 18:00:00,4.9,1506.0,275.0,27.8,1499.0,267.0,506.0,207.0,2485.0,2043.0,33.5,38.0,1.939,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2004-06-30 19:00:00,4.9,1352.0,275.0,23.3,1385.0,280.0,563.0,197.0,2205.0,1661.0,34.0,32.9,1.7251,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2004-07-01 19:00:00,4.4,1364.0,275.0,22.9,1376.0,235.0,580.0,179.0,2168.0,1356.0,32.5,30.9,1.4875,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2004-07-02 08:00:00,4.9,1529.0,275.0,29.0,1526.0,300.0,476.0,149.0,2559.0,1763.0,27.4,45.5,1.6396,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-05 18:00:00,4.3,1328.0,275.0,24.1,1405.0,302.0,584.0,203.0,2072.0,1518.0,37.3,19.9,1.2437,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-06 08:00:00,5.1,1467.0,275.0,31.0,1575.0,369.0,472.0,145.0,2460.0,1873.0,24.9,43.3,1.3422,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-06 17:00:00,3.8,1179.0,275.0,22.5,1364.0,306.0,661.0,192.0,1845.0,1265.0,39.5,12.6,0.8894,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2004-07-06 18:00:00,4.4,1298.0,275.0,25.0,1430.0,317.0,632.0,194.0,1946.0,2475.0,37.9,13.9,0.9015,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-07 09:00:00,4.0,1359.0,275.0,24.5,1415.0,381.0,572.0,189.0,2081.0,1902.0,29.6,28.7,1.1706,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2004-07-07 18:00:00,4.3,1348.0,275.0,21.8,1347.0,348.0,599.0,233.0,1903.0,1611.0,36.9,17.9,1.096,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-07 19:00:00,5.3,1502.0,275.0,29.8,1546.0,337.0,538.0,223.0,2199.0,1919.0,35.6,20.4,1.1646,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2004-07-07 20:00:00,4.3,1373.0,275.0,22.5,1364.0,282.0,597.0,184.0,2005.0,1745.0,33.7,22.6,1.1658,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2004-07-08 17:00:00,3.1,1308.0,275.0,20.5,1310.0,250.0,628.0,200.0,1891.0,1385.0,39.1,16.9,1.1705,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2004-07-08 19:00:00,5.1,1611.0,275.0,30.0,1552.0,317.0,487.0,206.0,2371.0,1948.0,34.9,29.3,1.611,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2004-07-08 20:00:00,4.5,1387.0,275.0,24.6,1419.0,309.0,559.0,192.0,2113.0,1677.0,33.6,26.4,1.3515,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2004-07-12 03:00:00,0.1,761.0,275.0,1.4,540.0,13.0,1269.0,22.0,1303.0,486.0,22.7,42.3,1.1491,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388
2004-07-13 08:00:00,5.0,1257.0,275.0,27.6,1495.0,379.0,524.0,129.0,2245.0,1647.0,19.2,48.8,1.0751,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-13 19:00:00,4.9,1211.0,275.0,27.1,1483.0,303.0,586.0,173.0,2092.0,1483.0,28.9,24.1,0.9495,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2004-07-14 07:00:00,4.7,1310.0,275.0,27.5,1492.0,427.0,527.0,142.0,2194.0,1686.0,19.9,46.5,1.071,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2004-07-14 08:00:00,4.6,1339.0,275.0,30.4,1561.0,366.0,498.0,145.0,2357.0,1791.0,22.1,41.7,1.098,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-14 19:00:00,4.6,1169.0,275.0,25.0,1430.0,300.0,636.0,190.0,1901.0,1372.0,32.3,18.4,0.8753,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2004-07-15 20:00:00,4.8,1223.0,275.0,23.8,1399.0,344.0,592.0,193.0,1940.0,1508.0,28.7,26.2,1.0144,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2004-07-16 18:00:00,4.0,1190.0,275.0,23.7,1395.0,287.0,606.0,206.0,1914.0,1411.0,35.9,17.7,1.0316,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-19 18:00:00,2.1,1323.0,275.0,20.7,1316.0,219.0,586.0,200.0,1911.0,1453.0,37.7,19.8,1.2715,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-20 08:00:00,2.1,1626.0,275.0,37.3,1713.0,395.0,412.0,166.0,2643.0,2176.0,27.0,38.7,1.361,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-20 09:00:00,2.1,1480.0,275.0,26.2,1460.0,357.0,494.0,189.0,2238.0,2028.0,29.4,33.6,1.3526,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2004-07-21 10:00:00,2.1,1421.0,275.0,22.1,1354.0,279.0,545.0,194.0,2063.0,1854.0,33.9,26.8,1.397,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2004-07-22 08:00:00,4.4,1602.0,275.0,35.6,1678.0,351.0,410.0,149.0,2662.0,2105.0,26.4,46.3,1.5722,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-22 18:00:00,3.6,1339.0,275.0,22.0,1352.0,225.0,569.0,187.0,1990.0,1469.0,40.6,18.2,1.368,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2004-07-25 05:00:00,0.3,834.0,275.0,1.3,527.0,10.0,1242.0,17.0,1458.0,427.0,22.5,69.1,1.8578,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388
2004-07-28 08:00:00,0.8,1210.0,275.0,26.7,1472.0,221.0,515.0,120.0,2112.0,1525.0,22.4,38.0,1.0201,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-29 08:00:00,0.8,1281.0,275.0,26.6,1469.0,287.0,491.0,136.0,2179.0,1669.0,24.0,36.6,1.0763,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-07-30 08:00:00,0.8,1380.0,275.0,26.3,1463.0,297.0,470.0,150.0,2322.0,1691.0,24.4,49.3,1.4814,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2004-08-02 04:00:00,0.2,854.0,275.0,1.6,553.0,2.0,1203.0,5.0,1418.0,396.0,25.5,61.8,1.9831,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2004-08-03 07:00:00,0.1,1362.0,275.0,19.3,1277.0,282.0,529.0,140.0,2188.0,1392.0,25.9,51.5,1.7,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2004-08-03 08:00:00,0.1,1349.0,275.0,21.3,1333.0,275.0,487.0,142.0,2256.0,1533.0,27.4,48.6,1.7447,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2004-08-03 09:00:00,0.1,1298.0,275.0,17.2,1215.0,253.0,539.0,185.0,2068.0,1404.0,29.1,45.5,1.7998,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2004-08-03 10:00:00,0.1,1234.0,275.0,15.2,1154.0,211.0,596.0,173.0,1965.0,1204.0,32.8,36.9,1.803,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2004-08-04 07:00:00,0.1,1288.0,275.0,19.3,1278.0,78.0,521.0,69.0,2182.0,1473.0,26.2,52.8,1.7729,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004
2004-08-04 08:00:00,0.1,1381.0,275.0,26.0,1454.0,78.0,455.0,69.0,2404.0,1607.0,28.3,47.6,1.7981,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
